"A[0,1]",b[0],x
-2.786444232698179,-1.1528096068285845,"[-0.679589241671056, 0.2813529870033813]"
-3.7771681677656446,-1.2433474612564572,"[-0.6234825531961187, 0.2395877408810146]"
-3.400339381963611,-1.3892894344657143,"[-0.6526836955473997, 0.3043980717453197]"
-3.629232663227841,-0.8462380213467144,"[-0.6067241501956278, 0.14244032460080436]"
-2.062665325884384,-1.4269866691633535,"[-0.8195040111678338, 0.47618736761440933]"
-2.101950069946835,-1.329217720134772,"[-0.7945647193896842, 0.42721356739018534]"
-2.9349195120536336,-1.060824043981118,"[-0.6589222494197885, 0.23959958409455556]"
-2.826026002566823,-1.19336588327649,"[-0.6800474564493149, 0.2916753050445439]"
-1.913607033899661,-1.1627886153598894,"[-0.8033811538884644, 0.379789321544773]"
-3.1795885460653572,-1.3370412755132919,"[-0.6639935524487289, 0.3071687894916281]"
-3.448122971219329,-0.9335663579007116,"[-0.6195972708504246, 0.1732219990081479]"
-1.9854682990247507,-1.0938643314040728,"[-0.7756398833727551, 0.3389121466760177]"
-1.8915609444452615,-1.2698191342641734,"[-0.8298999204121608, 0.4331900809130495]"
-2.147688226425608,-1.3733618443920188,"[-0.7928028385573995, 0.43911491928575547]"
-3.0633027021114603,-1.1988543747943945,"[-0.6614490815618945, 0.27416958521285467]"
-2.3088626506644747,-1.4992961209124505,"[-0.7817066553776785, 0.46561387190134373]"
-3.3481109336842074,-1.4707339513677404,"[-0.66177644988696, 0.33199805990791775]"
-3.5200666102621208,-1.4677736676440087,"[-0.6503362635535488, 0.3167028171610119]"
-3.5648184514764263,-1.4719913268301923,"[-0.6478960584478259, 0.31428165704057437]"
-2.1305407574096207,-0.9010419905770016,"[-0.7189853440313622, 0.23976318831022428]"
-3.624647733858081,-1.4729876056805689,"[-0.6444667732808631, 0.3098823929853907]"
-2.873974869938606,-1.3084127104972971,"[-0.6866511703958009, 0.32559253836592067]"
-3.7628906619151095,-1.296636980137084,"[-0.6270988213569756, 0.25413707881200875]"
-3.1234885670363983,-0.91628651172405,"[-0.6345985221865178, 0.18308670843301775]"
-3.0044523086735895,-1.2180348119385407,"[-0.6675003189700046, 0.2848308366936146]"
-3.6275701668917706,-1.0936800954195844,"[-0.6215963790908487, 0.20849204167979488]"
-2.5071641684825594,-0.9950883252584387,"[-0.6887032950953197, 0.24781250498540527]"
-2.2154209338910014,-0.8397122504327453,"[-0.6988588148934333, 0.20782453574117546]"
-1.9393883662521827,-1.1651052651633709,"[-0.7983242946976323, 0.3773502521123763]"
-2.3158221264793366,-0.7761748642799281,"[-0.6790565658866262, 0.17601903068069388]"
-2.0916907848771835,-1.1880029138531283,"[-0.772751688538098, 0.36745652308584387]"
-3.2722189436329807,-1.209239663067495,"[-0.6481257281321695, 0.2620487051070632]"
-2.7791661185521663,-1.4617716987606488,"[-0.7110413353852943, 0.38711843019137926]"
-3.4085751059185796,-0.771182804534701,"[-0.6104351433802859, 0.12905092933504134]"
-2.3861624609658962,-1.3712743151551616,"[-0.7514759001128444, 0.40375452344003243]"
-3.6975388431620546,-0.8655241203338547,"[-0.6053655496950595, 0.145224311925887]"
-2.1250197422524604,-1.367824128981781,"[-0.7963731421682333, 0.44028132456155555]"
-3.4343861090604317,-1.0215986712234957,"[-0.6260733265598992, 0.19852406790155197]"
-2.804592687032339,-0.8553831056444307,"[-0.6488423300619158, 0.17943256388031484]"
-2.802156584636604,-1.0287008236915487,"[-0.6660199328940442, 0.23811307833059708]"
-3.7273814483770966,-0.9487337718269566,"[-0.6090273283314399, 0.1658523089551775]"
-2.4306058124406897,-0.8690429349579613,"[-0.680505449914858, 0.20559091791644107]"
-1.902533476438957,-1.5094268859973583,"[-0.8752795212336643, 0.5436877812965827]"
-2.682546738815884,-1.2199794458782505,"[-0.6964176761176257, 0.31388489743380943]"
-2.902257974510139,-1.0392360193283698,"[-0.659357750559271, 0.23477620360705467]"
-2.0426424322820793,-1.2885878721500845,"[-0.7996002266774215, 0.41838884411933447]"
-2.879322317793946,-1.0683687064262903,"[-0.6637809033914094, 0.24593051040972766]"
-3.1174139126902616,-1.427597512960022,"[-0.6759083250264117, 0.34026924145510146]"
-3.109239255937448,-1.0680854927284191,"[-0.6476229431896555, 0.23047420459407164]"
-2.6743426386856273,-1.3734227111889812,"[-0.7137109134302952, 0.3687143735166181]"
-2.203259650119612,-1.427007633450733,"[-0.7905289143596017, 0.45294791464398043]"
-3.3236703953411846,-1.384222846300764,"[-0.6573650119635335, 0.3091309720875972]"
-2.754727556763909,-1.2821065807493297,"[-0.6955556513147634, 0.328383069875705]"
-2.9794693321452126,-1.516839027743379,"[-0.6955628966834432, 0.38239507759691743]"
-3.0816655148226832,-0.9580471062144204,"[-0.6403920209963414, 0.19810245848120125]"
-2.1473519309105322,-1.2744386769233116,"[-0.7769306377749281, 0.39712779366258705]"
-2.779532955051155,-1.0769907230124252,"[-0.6726483015171478, 0.2561302959154464]"
-3.1624870009332353,-0.8975481933332077,"[-0.6309915785805476, 0.17552278560551846]"
-2.3303461422557477,-0.9822135205233111,"[-0.7062337957962732, 0.2570079372075963]"
-2.4476287848881904,-1.2127259844302742,"[-0.7223884619944425, 0.3352886928263477]"
-3.007452448595916,-1.2872831712918982,"[-0.6732102644623846, 0.3065418545246934]"
-3.0776278886966844,-0.7606469495200227,"[-0.6244233504149452, 0.13703803415510654]"
-3.733864827131814,-0.9412222923359296,"[-0.6083578280647547, 0.1636499251945207]"
-2.0964796808513153,-1.4579582201579118,"[-0.8173240354895456, 0.48384435862556985]"
-3.761853697838551,-0.9389409749638685,"[-0.6071932523931106, 0.1619939222337118]"
-1.9092295461005306,-1.142129234499565,"[-0.8002175162837413, 0.3707386294952515]"
-1.9716227832449733,-1.073807603996625,"[-0.7744887028214752, 0.3314363095556333]"
-3.105241328203034,-1.1371320959395257,"[-0.653453114314312, 0.2519874435863959]"
-2.131620694348073,-1.2568699327418973,"[-0.7769445894443766, 0.3918130559255483]"
-2.5554985137088773,-1.4452256216054111,"[-0.736519865854401, 0.4091148222699063]"
-2.371464366963688,-1.095803488378087,"[-0.7167454523658249, 0.2980447079771354]"
-1.9115601083693465,-1.2907678263476146,"[-0.8292625675334213, 0.43979785890047857]"
-2.3904026128238756,-0.9283925227857104,"[-0.692265328560461, 0.23120690885747053]"
-3.188556433610537,-1.1004451740377261,"[-0.6451840908328391, 0.2353048427656272]"
-2.800641874805446,-1.349807396281668,"[-0.6976912278433657, 0.34675895877517443]"
-3.0263958252849523,-1.0711027186373043,"[-0.6533527872588155, 0.2367525395986237]"
-1.9094157602996606,-1.1831587618787947,"[-0.808349005609537, 0.38987917892528245]"
-3.3597979331515537,-1.1829174869058687,"[-0.6409903936806586, 0.24853611904034273]"
-3.0343457673106715,-0.811335601392649,"[-0.6308939193716582, 0.15454037707943447]"
-3.2593988075957907,-0.8751920726753555,"[-0.6243561042737777, 0.16454988377770433]"
-3.5132554208643088,-1.049975130078354,"[-0.6241508183645897, 0.20244134927427868]"
-3.190168837433311,-1.3584902668096686,"[-0.6648675100884066, 0.31272483735380585]"
-2.9723055938958756,-1.3848807887748338,"[-0.6846715576598182, 0.34090951270980296]"
-3.5292671052353435,-1.4438684051394342,"[-0.6482649457044362, 0.30942229324327436]"
-3.730495091381117,-1.1035258724053478,"[-0.6176863007729693, 0.205947842137366]"
-2.4207207843437137,-1.2851076903522567,"[-0.7352034063980057, 0.3660434033065988]"
-3.189212309716581,-0.8056736962327959,"[-0.6225322102167661, 0.14668361962918686]"
-1.9156088026375135,-1.0633637619746124,"[-0.7832605083439443, 0.33319057205027297]"
-3.2611316743114123,-1.5071760420621576,"[-0.6707198282838693, 0.35053922278465144]"
-2.796407927492282,-0.8993953276818016,"[-0.653736288178407, 0.1947467544902212]"
-3.759293087011619,-1.0473326005583652,"[-0.6133418927604636, 0.19004955914942367]"
-2.1333347502249436,-1.4257058409377643,"[-0.8041608732032186, 0.4637160500413589]"
-2.261207657179273,-0.9172166934993048,"[-0.7051165582463227, 0.23639004912199402]"
-3.6391472822079978,-1.430517458409018,"[-0.6411160295714667, 0.29747708458602395]"
-3.3717902464532905,-1.2936640010191978,"[-0.6479358240051303, 0.2793792238720448]"
-2.3793269366559735,-0.7662274998171318,"[-0.6718055182491283, 0.16879428163216786]"
-3.321722172751427,-1.0949782114077895,"[-0.6369771030662437, 0.2255667295485624]"
-2.26928877257712,-0.8635268995467685,"[-0.6963487159190858, 0.21398589480813643]"
-1.979396165223622,-1.474752881256289,"[-0.8479060019827339, 0.5125637389940156]"
-2.5943190387055135,-0.7995111392268599,"[-0.6581038414255225, 0.17050207003353407]"
-2.8839654855543726,-1.2556161345441612,"[-0.6808277728591853, 0.3072535884901071]"
-3.245993798445495,-1.0361477051065848,"[-0.6369482548825285, 0.21270994351310551]"
-3.6173024171445682,-1.0062412634043323,"[-0.6167966331335714, 0.185631605890016]"
-3.6738447523216835,-0.8870885976069494,"[-0.607483984030045, 0.151717697938503]"
-2.59902060566208,-0.9059311673985891,"[-0.6697829906911463, 0.20870097717591943]"
-3.0255157619936113,-1.0366346770640262,"[-0.6504887150127219, 0.22594272675748028]"
-3.0895894303294074,-0.7653931053813011,"[-0.6242162053891691, 0.13808004768900925]"
-1.9654118011532742,-1.0484141792283257,"[-0.7708540142154242, 0.320567230623316]"
-3.3594007875360705,-0.955964552078815,"[-0.6252585627802791, 0.18354951366495587]"
-3.225655595580556,-1.1397675518150419,"[-0.64587844832572, 0.2446722144530631]"
-3.742469662242979,-1.0283539782576436,"[-0.6129465809759573, 0.18589006269607708]"
-3.024493663379191,-1.0424461919276928,"[-0.6510502060759387, 0.22783980831110504]"
-3.13419985018347,-1.1189601210204243,"[-0.6500764036625032, 0.24444596275860056]"
-2.513190213960757,-0.9305431637491325,"[-0.6803250761925531, 0.22334505380326405]"
-3.2330928317633685,-1.2117379558288894,"[-0.6507984366052936, 0.2655440188607396]"
-3.1656738841008023,-1.3460137077892684,"[-0.665714594097009, 0.3110581720635421]"
-3.213441050606738,-0.9381198938473148,"[-0.631390919985173, 0.18529777997088306]"
-2.938726242167779,-1.1635142721836305,"[-0.667853738287859, 0.2725835096405247]"
-2.7439150485805284,-1.5124722044148828,"[-0.7201742803927079, 0.4087627220154832]"
-3.4730899986107384,-1.0898686598613676,"[-0.6286625561211632, 0.21556395916591298]"
-3.5182930903013796,-1.2814178242842704,"[-0.6386112933181481, 0.26570347258024535]"
-3.4140248325492912,-1.2565439592754037,"[-0.6428805103653495, 0.2658538903850945]"
-3.262244807129145,-1.496234641517902,"[-0.669831619461947, 0.3472134339296783]"
-3.539400192886314,-0.9647160031513111,"[-0.6175808850614871, 0.17786481410523222]"
-3.3482277103019444,-1.35433977074608,"[-0.6536364411589303, 0.29854301674435885]"
-2.621841280177846,-0.9479713157088694,"[-0.6725426060724985, 0.22234776747875673]"
-2.5142791622181995,-0.9175672429925651,"[-0.6786609231436824, 0.2184466550376525]"
-1.9541086777016385,-1.210415891467994,"[-0.8039068776339576, 0.3961445311047533]"
-2.4694756878952813,-1.1866821883668044,"[-0.7164003011315697, 0.3230922391501556]"
-1.9349807726195436,-1.4228481418774437,"[-0.849381882744313, 0.49709070243492487]"
-2.7344764916781052,-1.3903786388722073,"[-0.7087371728789261, 0.36779394966546214]"
-2.3325657547922622,-0.9011140346229126,"[-0.6947500982604298, 0.22466699788040395]"
-2.140643882373499,-1.0339364528182071,"[-0.7391838365316455, 0.2955920566856644]"
-3.677383417021217,-1.519381811901268,"[-0.6442125113625992, 0.31809212782072965]"
-2.361593544964553,-0.8271801264205065,"[-0.6816499654904765, 0.19360931378765875]"
-2.3125039736166775,-0.8039089179531685,"[-0.6832758650956146, 0.18727443218712544]"
-3.4281780011013945,-1.0316651425014502,"[-0.6270476881355547, 0.20166571118576457]"
-3.4171434261476934,-1.0733641478129654,"[-0.6303936947128144, 0.21398837629692002]"
-2.430194094423905,-1.276873490456298,"[-0.7328495854974378, 0.36175389105001615]"
-3.4325894219112394,-0.7824685466070969,"[-0.6102356629147669, 0.13146745393571566]"
-3.6834411201277555,-1.3054722897266013,"[-0.6314405317761164, 0.26137758996397814]"
-3.3227450438368833,-0.8733767865367196,"[-0.6212088230357334, 0.16138058552862827]"
-3.4783028921568224,-1.2536429218469756,"[-0.6390354635418344, 0.26070690401009294]"
-2.389142429175858,-0.8244630098520938,"[-0.6786401223289831, 0.19092328836930386]"
-2.680193597483149,-0.7644467819068933,"[-0.6480248659280646, 0.15399730739080655]"
-2.6833157956595244,-1.0848704054531224,"[-0.6819458560093132, 0.26637050937869017]"
-2.000675417877725,-0.9152029581949229,"[-0.7400839013733573, 0.25668098589113]"
-1.9527361009727608,-1.3601686187878814,"[-0.832854060228276, 0.46506622933570196]"
-2.6276109517460737,-0.7653194087789408,"[-0.6518029877086485, 0.1566307653712635]"
-2.6494391847290033,-1.265005334058277,"[-0.7047733401909512, 0.3330900782369417]"
-3.249238002805129,-0.867520754214112,"[-0.6242853302901789, 0.16271531584084417]"
-2.081474014560228,-0.7649240855403526,"[-0.7024657226709805, 0.1843275838360724]"
-2.3087512993649932,-0.7706215538524605,"[-0.6789552770033632, 0.1741765899131107]"
-1.9562075574819275,-0.7656904547926078,"[-0.7186385609883278, 0.19203581850679446]"
-2.3720624295989112,-1.3758337805489296,"[-0.7542372632675852, 0.40744487116677514]"
-2.84609929458768,-0.9207475818507773,"[-0.6523036490939023, 0.19912206267986307]"
-3.779354723588597,-0.8052095132219586,"[-0.5991616195860696, 0.12701242323169473]"
-2.6577595104310974,-1.3599045556823262,"[-0.7141628112648003, 0.36583639400273443]"
-2.460220495321009,-1.5051361638879315,"[-0.7574525526182063, 0.4446926665018786]"
-2.9099645088411425,-0.8989828140264741,"[-0.6459761301865332, 0.18845265745276843]"
-3.72725585826996,-0.9211493038864005,"[-0.6074654432154063, 0.15868458188708295]"
-2.280293640531572,-0.919984417993427,"[-0.7032825305512964, 0.2360617468734882]"
-3.3273691665722787,-1.1302485195921959,"[-0.6391574471653552, 0.2354283315896159]"
-3.042912876361823,-1.0213409286567627,"[-0.6480542424591186, 0.22005914312899233]"
-2.2910861065504164,-1.3850248443974393,"[-0.7685599827058359, 0.42246440506378696]"
-2.399226907307599,-1.0045281698319193,"[-0.7013407212496118, 0.26003698658643815]"
-3.7717081455739683,-1.0148850073011113,"[-0.6110481505740806, 0.1811511555958926]"
-2.7213487527654494,-1.2615875454585324,"[-0.6968276632858473, 0.3246171565764961]"
-1.9694708821660831,-1.1347067823143433,"[-0.7863669734821823, 0.35944671222511826]"
-2.391245904660007,-1.4358980280324225,"[-0.7592491331491771, 0.4281570589014368]"
-2.2223800554835442,-1.3583985562186538,"[-0.7765439408895706, 0.42159435535775464]"
-3.0191482567131014,-1.4497644386733388,"[-0.6861054772988113, 0.3568531834389665]"
-2.7282217843723098,-1.3059449968320802,"[-0.7007089745537263, 0.3392859909369889]"
-3.1410319359737833,-1.1742013595715988,"[-0.6539949063827092, 0.260824167394392]"
-2.1840434683416516,-1.3657455597842532,"[-0.7846588061328117, 0.43034202506231073]"
-2.2918454986782635,-1.0392822266344108,"[-0.7190029533283181, 0.2832023031727431]"
-3.1095749176466208,-1.1574147174083018,"[-0.6547937120548761, 0.2579249192255817]"
-3.1418469954560995,-1.213950721996041,"[-0.6570776532351363, 0.27287557162467657]"
-2.9725456020340557,-1.1641316173685885,"[-0.6652802434266261, 0.27015981756974683]"
-2.6586211445996835,-0.802966755889567,"[-0.6536909989606124, 0.16857888054113615]"
-2.7086481100000057,-1.2457427898716242,"[-0.6964713515071334, 0.32036096434368655]"
-3.12005001390173,-1.444545222503016,"[-0.6770501728472892, 0.3452149978820497]"
-3.2980122023331386,-1.351207355114723,"[-0.6567373562790597, 0.301628543851242]"
-3.0722879192043697,-0.8407747429363497,"[-0.6312921287687334, 0.162143644201267]"
-2.097681569159586,-0.9037715751696721,"[-0.7238861483990079, 0.2435522201728405]"
-2.3973972679027984,-1.462201804172526,"[-0.7617447945555594, 0.43746529921550553]"
-1.9927562010123643,-0.8274882684068667,"[-0.7251357745792102, 0.21775543019379143]"
-3.2012451562787856,-1.3606664006500981,"[-0.6642225785869341, 0.3124319260620941]"
-2.4937388596790053,-1.363899616609388,"[-0.7351369909748582, 0.38693580231600444]"
-2.0062167835405944,-0.8687635835181992,"[-0.7307631874346621, 0.23534576258383605]"
-2.0653066848948383,-0.9528551919418404,"[-0.7369185905559589, 0.2677110831519626]"
-2.7837927144609127,-0.802827913627242,"[-0.6450421755160514, 0.16263514512880733]"
-2.6080122379736994,-1.0527694664287155,"[-0.6855254747912259, 0.2610081619881576]"
-2.5896288580116926,-0.909064522048638,"[-0.6709407755966743, 0.21042518332958016]"
-3.045651139205182,-1.3172315306453872,"[-0.6726645637133163, 0.3126275914006116]"
-3.636651445873136,-1.3461414366879607,"[-0.6362266497660582, 0.27520329272578303]"
-2.206768965285079,-1.21693347321449,"[-0.7576644506645163, 0.3651149396234135]"
-3.4051388605108333,-1.3779618998183243,"[-0.651611452455608, 0.3008133294074708]"
-2.429017489209025,-0.7677245107959947,"[-0.6676512347516816, 0.16688577117954048]"
-2.090780463001945,-1.039989729918088,"[-0.7478813541254877, 0.3032791774593634]"
-2.809316303384804,-0.9843039249327257,"[-0.6611159015876585, 0.22265019008771456]"
-2.495063503605903,-1.2890701816695944,"[-0.7258207630153112, 0.358765871206868]"
-2.7366894427368216,-1.286462168943919,"[-0.6978278708192981, 0.33168844747437953]"
-2.9231110749207807,-0.9422706820813037,"[-0.6490489869609934, 0.20184339845505425]"
-2.6159990327624905,-1.4560412389299833,"[-0.729824297638523, 0.4051766942818329]"
-3.3295846758630967,-0.8907181180844393,"[-0.6221160653354225, 0.16610945094021273]"
-3.045001541139658,-1.0175953201764971,"[-0.6476048745346616, 0.21875820728024106]"
-3.1512424488999895,-1.3007273515184032,"[-0.663239038859472, 0.2985381020721125]"
-2.1743134469594403,-1.3571201919630065,"[-0.7851248490028523, 0.4281845314602818]"
-3.780553704512002,-0.9600776500064825,"[-0.6076793947831024, 0.16671374471269232]"
-3.7785471673402826,-0.8088514706574127,"[-0.5993892802614875, 0.12797071966465495]"
-2.0791999678563338,-0.8463316238426298,"[-0.7166469597165327, 0.2199807629997373]"
-2.9016007730284583,-1.4664500494260795,"[-0.6986556878723682, 0.3747127722800666]"
-2.9641434996557647,-1.4565737990422643,"[-0.691726004515368, 0.3647433345034551]"
-2.427038611442518,-1.0966772329228376,"[-0.7101115992618917, 0.29306355238908927]"
-3.2339795040431087,-1.1174024901319681,"[-0.6436957571709631, 0.23749311104507081]"
-2.8439873990176685,-1.1651475754744707,"[-0.6757761534429644, 0.28072623106188577]"
-2.3412680195766744,-1.3234471123075737,"[-0.7518562862540289, 0.39098054081230416]"
-2.6069528340938017,-0.9726152506164536,"[-0.67661201930887, 0.23222356742311684]"
-2.0123229041433213,-0.9827805128693423,"[-0.750538311638565, 0.28595755855868604]"
-3.7701045181981554,-1.1587076293803962,"[-0.6190992912584853, 0.21821737070688124]"
-2.2939958241431437,-0.7773121468030658,"[-0.681338856070272, 0.17764957154659122]"
-2.9799825769495403,-1.185153795896359,"[-0.6665477124698423, 0.276309219309363]"
-2.4636426418358965,-1.0008467366935965,"[-0.6938790338165849, 0.2533873996122633]"
-3.3169297213234787,-0.8046649016019516,"[-0.6165918277501893, 0.14170346943958692]"
-3.7033072656031103,-1.121795523377601,"[-0.6198959773067518, 0.21206930601818905]"
-3.282915479256444,-1.511791365232624,"[-0.6694124362587337, 0.3498352172450631]"
-2.6333234913573653,-0.9089951867306952,"[-0.6672518394973207, 0.20766757269288091]"
-2.108271701548554,-1.3622533054342085,"[-0.7988150218383572, 0.4405079264929765]"
-3.095423057975662,-1.2701920382006953,"[-0.664926351956581, 0.29376109494058267]"
-2.900242612248578,-1.353758384624965,"[-0.6884283266697501, 0.33794618510311814]"
-2.285181212974259,-1.296746525193638,"[-0.7568696914493016, 0.38770173069032166]"
-2.2567368825333336,-1.0016193435506944,"[-0.7180607069295805, 0.2711456675254627]"
-2.114270384173504,-1.4411725378679585,"[-0.8106853950138474, 0.4735379154625916]"
-2.6639324935338244,-0.8906931372280357,"[-0.6627797530182168, 0.19932224117438316]"
-2.807661226854751,-0.9166360152540453,"[-0.6546244925012857, 0.19993508935850984]"
-2.628599826063442,-0.8258442231162502,"[-0.6584347397811644, 0.17822806512189288]"
-2.0624516210271664,-0.925292280759992,"[-0.7325694438002829, 0.2558620025698482]"
-2.896862389292144,-0.9790201991893358,"[-0.6542070413970921, 0.21539191810011263]"
-2.704358823638489,-1.1396476847277728,"[-0.6857724493294564, 0.2837850699203027]"
-2.830465218053783,-1.423529324068486,"[-0.7018209444076753, 0.36835932480903233]"
-2.4396504941733266,-1.2136955948208652,"[-0.7235295357902305, 0.33652876519643976]"
-2.124135459808878,-0.8997818860561547,"[-0.7196320932897355, 0.23972770949129557]"
-1.9919509146554928,-0.9223465575783881,"[-0.7427623259661836, 0.2606616789985095]"
-2.897070434761287,-1.4788012717009011,"[-0.7002453469899604, 0.3792642798963236]"
-3.5101727281256228,-1.444029957239632,"[-0.6494307074139143, 0.3109712430114716]"
-3.508351624894906,-0.849605886129636,"[-0.6115883376778407, 0.14755561756242055]"
-3.3548864905473703,-1.3176043744642145,"[-0.6506479426351957, 0.2874841110804355]"
-3.1418967251790937,-0.8709278839851152,"[-0.6299972188126745, 0.16837214466840103]"
-2.4530185179004094,-1.2841466369006596,"[-0.7307072308065371, 0.36182688195979995]"
-3.1525908254879447,-0.9783627510211056,"[-0.6378593341459788, 0.20052577897308932]"
-1.9652999647055516,-0.8983060690989214,"[-0.7424833695116797, 0.2520410059827065]"
-3.3097896181505,-1.1835376369899988,"[-0.6439702003170088, 0.2519900499226898]"
-3.3323744390234173,-1.3450434199716623,"[-0.6540176241893154, 0.29711150060928426]"
-3.412188655876714,-1.2661524064972107,"[-0.6436347454594082, 0.26869290515810296]"
-2.397187624416428,-0.983705450534561,"[-0.6988302314467537, 0.2521402722844961]"
-2.037162252955205,-1.2489843716325972,"[-0.7937137728980612, 0.4016420756275551]"
-3.7358080480590474,-1.2480915859282924,"[-0.6256362482749552, 0.24319730050810892]"
-2.261682477135289,-0.8497073689803809,"[-0.6951704617866861, 0.20887800991093253]"
-3.277131892160611,-1.037060488400267,"[-0.6352826639931105, 0.21124322546766028]"
-3.1233544253199774,-1.3914050234457613,"[-0.6725374206497607, 0.3286201108177521]"
-2.706661325770249,-0.891380626715378,"[-0.6595356496430829, 0.19708012962119026]"
-2.555928287118065,-0.8932415225750643,"[-0.6720327153473306, 0.2067771224854322]"
-2.1703090335190636,-1.5027842516966123,"[-0.808893657142393, 0.4901474040481721]"
-2.0098188053857893,-0.8483507745431998,"[-0.7265280001838745, 0.22591110332744083]"
-3.2119701729361387,-1.2080933342567712,"[-0.6518980386023596, 0.26596979627392214]"
-1.9706543441233448,-0.9953174555108537,"[-0.7598970351252595, 0.2957883533825068]"
-3.1476225542922776,-1.1166200597468607,"[-0.6490215688943415, 0.2428419921878274]"
-3.67369127733851,-0.854740140515659,"[-0.6056002435755218, 0.14319689346659364]"
-2.9487508269200093,-0.9817770362890845,"[-0.6508745436828373, 0.2131499999365965]"
-3.653907526218713,-1.0712469520089047,"[-0.6190998111510292, 0.20122056466973093]"
-3.0921064521217603,-0.9471986636152803,"[-0.6388876612184131, 0.19418915435561018]"
-2.611959185594323,-1.2738805101046773,"[-0.7099267438027094, 0.34019680185468787]"
-3.6939319610673222,-0.8212870996422887,"[-0.602938979079113, 0.13374704719056935]"
-2.186305886026323,-1.4727393678800762,"[-0.800918211428163, 0.4747986068443152]"
-2.858143257887219,-0.9356061357190096,"[-0.6528728327942215, 0.20337357124040537]"
-3.492910946154762,-0.8248674494807302,"[-0.6106180654202246, 0.1412761905154343]"
-3.724181646403205,-1.2168467459089884,"[-0.624399845587385, 0.2357469940556599]"
-2.7396973592280025,-0.980040252229318,"[-0.666133459293074, 0.22575776200735156]"
-3.368621953170863,-0.9472168652748357,"[-0.6242076033085978, 0.18061958044281887]"
-3.2918183684531988,-0.7862167166988989,"[-0.6163715679569419, 0.13721650351089318]"
-2.7594828862428677,-1.4602503398181017,"[-0.7130803523747089, 0.38892737135075856]"
-2.691199354198426,-1.4353129048224182,"[-0.7183475724884011, 0.38846705905748474]"
-3.3935557305414235,-1.3860179383190718,"[-0.6528954875954978, 0.30400865360209134]"
-2.6159281942038346,-0.7677321240956111,"[-0.6529139378651934, 0.15802210545321121]"
-2.8114592504881784,-1.3293637385958705,"[-0.694610862159576, 0.3387478645709766]"
-2.704788636735186,-1.2930561132128855,"[-0.7018305641614014, 0.3372351585689314]"
-2.192158418427125,-0.8760251497433829,"[-0.7071751096546309, 0.2245358722314893]"
-2.3011671480066727,-0.9149291834878134,"[-0.7001640733847747, 0.2324591476633537]"
-2.8454869089465906,-1.3695371986470177,"[-0.6951352983045402, 0.34871523949005984]"
-2.915940680544762,-1.2088731282954772,"[-0.6737942689445537, 0.28916330684590746]"
-2.5286218233479856,-1.3062577915570275,"[-0.7236306194980587, 0.3612718577389677]"
-3.2833138067123957,-1.2109561595467795,"[-0.6475585005857039, 0.2617797557388071]"
-2.7082083957497622,-0.8797593670882362,"[-0.6582011354176057, 0.1929438629710274]"
-3.2191502833430077,-0.7636644160268816,"[-0.6179431457553981, 0.13304335682843796]"
-2.5940127921410996,-1.1847021456657643,"[-0.7018582710512734, 0.3098600061883743]"
-2.041986510309843,-0.9860317351356498,"[-0.7463239813988797, 0.2845157978315579]"
-3.2176106071972383,-1.3938008897924716,"[-0.6655347418704841, 0.3209193564583058]"
-2.3566964484554562,-1.24059055857051,"[-0.7382599346165328, 0.356394165987472]"
-2.597141594584225,-1.5156511709114657,"[-0.7390081686862853, 0.4291515676197102]"
-3.4137283660817364,-1.4866516088543285,"[-0.6583855333011603, 0.3308184575654741]"
-3.4129498564359264,-1.1255696519580587,"[-0.6341238024561004, 0.2289544410267354]"
-3.5442304525789274,-0.8659401645176664,"[-0.6111882801396521, 0.15073184445181292]"
-2.968584958705042,-1.0101705261555218,"[-0.6520404835196247, 0.2210773631434022]"
-2.666926067655349,-1.214383471506421,"[-0.6974261734522428, 0.3134198579461392]"
-2.7614361570775747,-1.4414090674038569,"[-0.7109599045093624, 0.38224602302598515]"
-3.5281694141741164,-0.7815774833600783,"[-0.6065017824895971, 0.12822775031698486]"
-3.7474019770252007,-1.3935662850791715,"[-0.6332758039093512, 0.2801525312142886]"
-1.9139795310344698,-0.9211855483640322,"[-0.7553877867989629, 0.2670937718535268]"
-3.083113574033928,-1.164089918858624,"[-0.6571681065714542, 0.2618857140173906]"
-3.2994883174080005,-1.1138088333912561,"[-0.6395777703304167, 0.23236607875198143]"
-3.3388579105808325,-1.2771104171513439,"[-0.6488228482217068, 0.27703279567631556]"
-2.5789496716591733,-0.9191605008453465,"[-0.6730212511125432, 0.2147734677854674]"
-2.915605420744802,-0.9722554474965946,"[-0.6522813394326683, 0.21204554345444074]"
-2.843109002406465,-1.2348264204071893,"[-0.6825051240349902, 0.3040364180819449]"
-2.194007992977431,-0.9530773049346398,"[-0.7188864898275709, 0.25656889691142704]"
-2.7625230588164285,-1.117346239304049,"[-0.6781618575393553, 0.2712323887739624]"
-2.683084087487455,-0.9488160328003994,"[-0.6674711073233941, 0.21861325277984506]"
-3.781308485808172,-0.8387343527124597,"[-0.6009497941479899, 0.13555607608584064]"
-3.224326699850533,-1.43905264136797,"[-0.6684411605526194, 0.3337961593684532]"
-3.5771573112582846,-1.1474338272186861,"[-0.6272049478538481, 0.22560631787690644]"
-3.6674886588655475,-1.2870273316841747,"[-0.6311575299772921, 0.2575270673878175]"
-2.234301305104016,-1.1649562369871913,"[-0.7454544014458988, 0.3403184121217749]"
